,val_loss,val_acc,loss,acc,lr
0,2.9644044395446776,0.3421,2.0296122564697265,0.42758,0.0010000000474974513
1,1.3503965826034545,0.6502,1.423709495010376,0.625739999961853,0.0010000000474974513
2,1.4141477756500245,0.639,1.189623061027527,0.704739999961853,0.0010000000474974513
3,1.312625670814514,0.6715,1.0470602576065065,0.7493600000190734,0.0010000000474974513
4,1.401799931716919,0.6549,0.9304446350097656,0.784719999961853,0.0010000000474974513
5,1.1573960892677306,0.712,0.8461940389442444,0.81212,0.0010000000474974513
6,1.4809307956695557,0.6666,0.7743947274398804,0.831400000038147,0.0010000000474974513
7,1.0714615015029907,0.7546,0.7172005905914307,0.8511599999809265,0.0010000000474974513
8,1.7068188507080078,0.627,0.66968338180542,0.865700000038147,0.0010000000474974513
9,2.0121077350616456,0.6006,0.6193335514640808,0.88282,0.0010000000474974513
10,1.6377677637100219,0.6499,0.5848972808837891,0.8941599999809265,0.0010000000474974513
11,1.4155512462615967,0.7042,0.553627766494751,0.9045199999809265,0.0010000000474974513
12,1.6513590629577637,0.6857,0.5317430184555054,0.91326,0.0003162277862429619
13,1.2735501964569091,0.7454,0.5044679223632812,0.922099999961853,0.0010000000474974513
14,1.2933237491607665,0.7347,0.4950466126823425,0.9264799999809266,0.0010000000474974513
15,1.6716748054504396,0.6853,0.46262940797805785,0.9370399999809265,0.0010000000474974513
16,1.7709130939483642,0.6688,0.45150681566238404,0.94078,0.0010000000474974513
17,1.1949618188858033,0.7642,0.446503773727417,0.943140000038147,0.0003162277862429619
18,1.7900503345489502,0.6903,0.4306207884979248,0.948740000038147,0.0010000000474974513
19,1.7121613695144653,0.6794,0.4196055340957642,0.9536199999809265,0.0010000000474974513
20,3.08541279296875,0.5447,0.41919281697273253,0.95206,0.0010000000474974513
21,1.716778612136841,0.7121,0.4147175539112091,0.9547,0.0010000000474974513
22,1.5142405048370362,0.7461,0.4066611008167267,0.9574400000190735,0.0003162277862429619
23,1.706688579559326,0.7082,0.4053633088493347,0.957199999961853,0.0010000000474974513
24,1.8208803285598756,0.6752,0.39905959825515747,0.959860000038147,0.0010000000474974513
25,1.362582284927368,0.7638,0.40168795815467834,0.9585600000190735,0.0010000000474974513
26,2.473618974685669,0.6671,0.3923931888103485,0.9614599999809265,0.0010000000474974513
27,1.4268306650161744,0.7468,0.38795867980003357,0.96202,0.0003162277862429619
28,2.279279871749878,0.6412,0.38271011496543883,0.9634200000190735,0.0010000000474974513
29,1.7528772926330567,0.7088,0.38416354145050047,0.9633599999618531,0.0010000000474974513
30,1.482259655380249,0.7412,0.3791397822856903,0.964200000038147,0.0010000000474974513
31,1.5866501064300538,0.723,0.3811286579990387,0.963299999961853,0.0010000000474974513
32,1.5333006952285766,0.7394,0.3744711559391022,0.9654200000190735,0.0003162277862429619
33,1.3610119604110718,0.7525,0.3693994603061676,0.9677200000190734,0.0010000000474974513
34,1.9431433174133301,0.6881,0.36897522050857545,0.965599999961853,0.0010000000474974513
35,1.3069639043807983,0.7662,0.3708547040462494,0.965979999961853,0.0010000000474974513
36,2.3825224319458007,0.6423,0.3631404343700409,0.9682800000190734,0.0010000000474974513
37,1.5235145570755004,0.7268,0.36133000671386717,0.969540000038147,0.0003162277862429619
38,1.6103350650787354,0.7524,0.36797622997283935,0.9654799999809265,0.0010000000474974513
39,1.568636522293091,0.7325,0.3537236429023743,0.9707,0.0010000000474974513
40,1.5901624172210693,0.7401,0.3600795820045471,0.96804,0.0010000000474974513
41,1.5189114013671876,0.7461,0.3510965237045288,0.97096,0.0010000000474974513
42,1.343932476425171,0.7675,0.3529867918968201,0.9701200000190735,0.0003162277862429619
43,2.1514708026885985,0.6658,0.3579820889091492,0.9676400000190735,0.0010000000474974513
44,1.8519264766693115,0.7232,0.34355629037857055,0.973160000038147,0.0010000000474974513
45,1.7935846111297606,0.7124,0.36169679315567016,0.967199999961853,0.0010000000474974513
46,2.181582898712158,0.6777,0.3551382622051239,0.9688,0.0010000000474974513
47,1.660220679283142,0.7228,0.34179473731040955,0.97342,0.0003162277862429619
