,val_loss,val_acc,loss,acc,lr
0,1.4967332956314088,0.5117,1.6780310806655885,0.45432,0.0010000000474974513
1,1.3827261192321778,0.5746,1.2079453818511963,0.620499999961853,0.0010000000474974513
2,1.3326381439208985,0.5924,1.014116311225891,0.6918199999809265,0.0010000000474974513
3,1.3833723663330078,0.5943,0.8863562007141114,0.7413800000190734,0.0010000000474974513
4,1.2819694589614867,0.6346,0.7864428196525574,0.7784200000381469,0.0010000000474974513
5,1.2876471197128296,0.6277,0.7106084011840821,0.803660000038147,0.0010000000474974513
6,1.1058970630645752,0.6981,0.6447999796676636,0.8272799999809265,0.0010000000474974513
7,1.1313552587509155,0.7094,0.5939921593666077,0.84676,0.0010000000474974513
8,1.0036757678985595,0.7247,0.5493871472167968,0.8619000000190735,0.0010000000474974513
9,1.2072339977264404,0.6979,0.5005256164646149,0.879579999961853,0.0010000000474974513
10,1.0347960975646973,0.746,0.4684863832473755,0.891580000038147,0.0010000000474974513
11,1.215908431625366,0.7104,0.4377960231590271,0.9030200000190735,0.0010000000474974513
12,1.2647125623703004,0.7088,0.40442610933303835,0.9154600000190735,0.0010000000474974513
13,1.2049240547180176,0.7241,0.3794520704650879,0.92552,0.0003162277862429619
14,1.1778345703125,0.7412,0.36681203659057615,0.9306400000190734,0.0010000000474974513
15,1.167136011314392,0.7476,0.3425877993774414,0.9395199999809265,0.0010000000474974513
16,1.5377578783035277,0.6815,0.33589013366699216,0.941360000038147,0.0010000000474974513
17,1.2718577726364135,0.7285,0.3260993389225006,0.9460200000190735,0.0010000000474974513
18,1.747611961555481,0.7046,0.3193384003162384,0.9501000000190735,0.0003162277862429619
19,1.4107267951965332,0.7098,0.309509024143219,0.952779999961853,0.0010000000474974513
20,1.4151660316467285,0.7388,0.30828131756782534,0.9543800000190735,0.0010000000474974513
21,1.863857978439331,0.6767,0.2985743371772766,0.9593800000190735,0.0010000000474974513
22,2.3443194538116456,0.6431,0.29562675159454344,0.959059999961853,0.0010000000474974513
23,1.6592143520355225,0.7138,0.2975033225250244,0.95906,0.0003162277862429619
24,1.5174211307525636,0.7134,0.29870072717666624,0.9590799999809265,0.0010000000474974513
